 

  t No1 No2 No3 No4 No5 No6 No7 No8 No9 No10 No11 No12
   0.038    -0.0130291    0.03498631    -0.0081332    -0.04028863    -0.01813239    0.02846748    0.03669136    -0.00454708    -0.03965576    -0.02130592    0.02576567    0.03810348
   0.04    -0.01171181    0.0209979    -0.01503304    -0.03044052    -0.00408741    0.02787312    0.0215952    -0.01430864    -0.03058281    -0.00490119    0.02750425    0.02217729
   0.042    -0.00841907    0.0075357    -0.01103885    -0.01420553    0.00245566    0.01568927    0.00702403    -0.01144525    -0.01393942    0.00302285    0.01576587    0.00650312
   0.044    -0.00713034    0.00135168    0.00455079    0.00128873    -0.00380305    -0.00349529    0.00177505    0.0045252    0.00085051    -0.00403172    -0.00318975    0.002181
   0.046    -0.01172455    0.0075024    0.02790777    0.00801745    -0.02344917    -0.02105781    0.01173866    0.02758583    0.00360215    -0.02558262    -0.01782896    0.01566772
   0.048    -0.02365853    0.02732135    0.05168244    0.00016995    -0.05159204    -0.02761317    0.03690384    0.04724333    -0.01177383    -0.05350615    -0.01668755    0.04462958
   0.05    -0.04050479    0.05764967    0.06742986    -0.02341833    -0.07931838    -0.01684831    0.07076519    0.05277285    -0.04397461    -0.07509693    0.00585103    0.07806725
   0.052    -0.05621509    0.09166195    0.06856004    -0.05852624    -0.09684632    0.01171951    0.10251047    0.03782476    -0.08422942    -0.07853362    0.04627339    0.10089798
   0.054    -0.06324314    0.12101652    0.05268766    -0.096839    -0.09712552    0.05226966    0.12111123    0.00330634    -0.11959401    -0.05818611    0.09289333    0.10081337
   0.056    -0.05578733    0.13855061    0.0224804    -0.12878543    -0.078423    0.09471957    0.11956787    -0.04278095    -0.13815132    -0.01723006    0.13066682    0.07398991
   0.058    -0.03280015    0.1405333    -0.01530591    -0.14680596    -0.04485806    0.12842225    0.09748802    -0.08846974    -0.13374466    0.03365855    0.14753859    0.02680566
   0.06    0.00063548    0.12766742    -0.05220456    -0.14777602    -0.00471706    0.14595906    0.06093881    -0.12248613    -0.10811906    0.08083991    0.13925767    -0.02719946
   0.062    0.0343729    0.10452209    -0.0808842    -0.13368056    0.03269282    0.14546621    0.01974724    -0.1383474    -0.06962099    0.11324927    0.11044696    -0.07343353
   0.064    0.05651395    0.07768321    -0.09736967    -0.11037485    0.06031158    0.13062432    -0.01645478    -0.13614897    -0.02925691    0.12632603    0.07167057    -0.10226281
   0.066    0.05776837    0.05338558    -0.10183898    -0.08505197    0.07539244    0.10849493    -0.04165641    -0.12144781    0.00389274    0.12265824    0.03424731    -0.11200918
   0.068    0.03511836    0.03554969    -0.09780811    -0.06353207    0.07963193    0.08631434    -0.05493786    -0.10203177    0.02574711    0.10939788    0.00555104    -0.10780976
   0.07    -0.00676942    0.0249329    -0.09017729    -0.04848707    0.07751255    0.06873323    -0.05955953    -0.08429008    0.0375431    0.09409628    -0.01296529    -0.0974828
   0.072    -0.05706847    0.01961524    -0.08304573    -0.0392357    0.07377586    0.05666606    -0.06038788    -0.07093336    0.0436291    0.08124122    -0.02443497    -0.08701425
   0.074    -0.10272371    0.01648413    -0.07823178    -0.03301343    0.07125649    0.04806894    -0.06110019    -0.06097857    0.04821626    0.071166    -0.03317986    -0.07817645
   0.076    -0.13322413    0.01299162    -0.07506229    -0.02697408    0.07003761    0.04002055    -0.06258266    -0.05167833    0.05295612    0.0615429    -0.04149202    -0.06927195
   0.078    -0.14425655    0.0083905    -0.07139512    -0.01990229    0.06818606    0.03089665    -0.06320427    -0.04108774    0.05657926    0.05021061    -0.04848327    -0.05802808
   0.08    -0.13872532    0.0039306    -0.06528218    -0.01282057    0.0635363    0.02147278    -0.06061219    -0.0297268    0.05656407    0.03742956    -0.051467    -0.04443821
   0.082    -0.12474    0.00198629    -0.05641365    -0.00825346    0.05549674    0.01441876    -0.05389492    -0.02040611    0.05162794    0.02614162    -0.04872379    -0.03155449
   0.084    -0.11149091    0.00457467    -0.04661879    -0.00858347    0.04588069    0.0125288    -0.04480333    -0.01638148    0.04339467    0.02011303    -0.04166513    -0.02369586
   0.086    -0.10487253    0.01199707    -0.039167    -0.01438138    0.03829153    0.01671239    -0.03727415    -0.01898147    0.03611865    0.0211802    -0.0348293    -0.02330045
   0.088    -0.10484624    0.02227763    -0.03719607    -0.02360739    0.03635211    0.02490699    -0.03546168    -0.02617475    0.03452593    0.02740905    -0.03354605    -0.02860833
   0.09    -0.10577335    0.03170895    -0.04202419    -0.03215522    0.04168273    0.03259785    -0.04133656    -0.03303682    0.04098574    0.03347206    -0.04063029    -0.03390352
   0.092    -0.09960962    0.03630809    -0.05217953    -0.03555079    0.05269549    0.034786    -0.05320035    -0.03401389    0.053694    0.03323461    -0.05417635    -0.03244833
   0.094    -0.08051956    0.03356078    -0.06366873    -0.03103672    0.06489914    0.02846389    -0.06602755    -0.02584632    0.06705219    0.02318813    -0.06797145    -0.0204935
   0.096    -0.0487455    0.02367785    -0.07144266    -0.01905068    0.07267652    0.01434359    -0.07360552    -0.00957634    0.07422576    0.00476892    -0.07453463    0.00005851
   0.098    -0.01180664    0.00977698    -0.07146036    -0.00335402    0.07176183    -0.00309603    -0.07148355    0.00952107    0.07062778    -0.0158692    -0.06920144    0.02208912
   0.1    0.01776068    -0.00314307    -0.06245662    0.0103244    0.06126951    -0.01736922    -0.05927238    0.02418442    0.05649163    -0.03067988    -0.05296403    0.03676974
   0.102    0.02735335    -0.01004662    -0.04662404    0.0165769    0.04430224    -0.02278198    -0.04111134    0.02854013    0.03711395    -0.0337384    -0.03238846    0.0382748
   0.104    0.00988066    -0.0077736    -0.02888634    0.01254336    0.02681516    -0.01697113    -0.02401285    0.02093617    0.02055584    -0.02433039    -0.01653836    0.02706123
   0.106    -0.03252036    0.00376809    -0.01505707    -0.00090491    0.01522914    -0.00199098    -0.01485055    0.00481489    0.01393497    -0.00746469    -0.01251552    0.00984458
   0.108    -0.08845762    0.0216138    -0.00966942    -0.01953335    0.01387218    0.01654863    -0.01743276    -0.01279783    0.02018631    0.00845458    -0.02200539    -0.00371994
   0.11    -0.14124175    0.04092244    -0.01439991    -0.03746463    0.02339619    0.03184656    -0.03104343    -0.02439218    0.03690066    0.01553132    -0.04063015    -0.00577491
   0.112    -0.1753788    0.05678898    -0.02772721    -0.04943964    0.04083161    0.03861687    -0.05106735    -0.02508102    0.0577153    0.00978307    -0.06030838    0.00620219
   0.114    -0.18294335    0.06589023    -0.0458929    -0.05258367    0.06113944    0.0348564    -0.07124599    -0.01419875    0.07536289    -0.00765258    -0.07314404    0.02886056
   0.116    -0.16707687    0.06726499    -0.06462962    -0.04692011    0.07939969    0.02192573    -0.08630173    0.00524136    0.0846518    -0.03188906    -0.07461338    0.05537674
   0.118    -0.14095449    0.06195143    -0.08077883    -0.03452008    0.09250137    0.00310793    -0.09355677    0.02866263    0.08382335    -0.05712785    -0.06442354    0.07900518
   0.12    -0.12243674    0.05175972    -0.0930046    -0.01787571    0.09951719    -0.01838101    -0.09282051    0.05219795    0.07380343    -0.07908647    -0.04499016    0.09547756
   0.122    -0.12648588    0.03788839    -0.10129254    0.00151532    0.10070307    -0.04068972    -0.0848744    0.07370662    0.05620186    -0.09556965    -0.01902441    0.10297032
   0.124    -0.15847171    0.02018885    -0.10558042    0.02348242    0.09586738    -0.06313608    -0.06975238    0.09198778    0.03170343    -0.10510129    0.01176965    0.100233
   0.126    -0.21123385    -0.00242225    -0.10437889    0.04815967    0.08327598    -0.08465008    -0.04618346    0.10488704    0.00022338    -0.10498493    0.04577959    0.08492493
   0.128    -0.26727266    -0.03048885    -0.0943368    0.07413598    0.06003606    -0.10191306    -0.01288361    0.10787396    -0.0370268    -0.09074265    0.079011    0.05418637
   0.13    -0.30531394    -0.06217122    -0.0713    0.09690053    0.024101    -0.10863982    0.02881606    0.09460389    -0.07489639    -0.05812282    0.10320727    0.00785188
   0.132    -0.30862848    -0.09205618    -0.03265787    0.1087582    -0.02296369    -0.09701402    0.07257899    0.05989538    -0.10321093    -0.00711083    0.10684758    -0.04753359
   0.134    -0.27169556    -0.11151358    0.01999306    0.1008037    -0.0739916    -0.06116787    0.10675801    0.00397971    -0.10888987    0.05435043    0.07977542    -0.09708454
   0.136    -0.20244398    -0.11089633    0.07923411    0.06653698    -0.11648495    -0.00132268    0.11722545    -0.06430619    -0.08122352    0.10977932    0.01976338    -0.12084388
   0.138    -0.11913762    -0.08304427    0.13240433    0.00572877    -0.13574956    0.07354013    0.09280691    -0.12773332    -0.01821898    0.13837202    -0.06258126    -0.10182863
   0.14    -0.04322708    -0.02682532    0.16470514    -0.07330318    -0.12014224    0.14634075    0.03117793    -0.16529462    0.06930892    0.12315993    -0.14418102    -0.03550858
   0.142    0.00880142    0.05082369    0.16404693    -0.15447193    -0.06644836    0.19645538    -0.05767621    -0.16001436    0.1587766    0.05969602    -0.19649378    0.06445282
   0.144    0.03113283    0.13552638    0.12591894    -0.21808083    0.01705831    0.20689713    -0.15270335    -0.10678239    0.22271158    -0.03923085    -0.19699121    0.16838142
   0.146    0.02951449    0.20900751    0.05625329    -0.24722079    0.11168565    0.17135189    -0.22808627    -0.01641119    0.23923451    -0.14610261    -0.13998592    0.24119609
   0.148    0.01707945    0.25462312    -0.02921046    -0.23409132    0.19375134    0.09790509    -0.26256803    0.08665183    0.20166116    -0.22839782    -0.0411222    0.25730227
   0.15    0.00709611    0.26302661    -0.10930334    -0.18363247    0.24268758    0.00735266    -0.24802829    0.17280646    0.12250769    -0.26179179    0.06764875    0.21265409
   0.152    0.00602369    0.23583128    -0.16428318    -0.11266426    0.24875026    -0.07382975    -0.19339834    0.2188251    0.02933994    -0.24082195    0.15121002    0.12745619
   0.154    0.01014586    0.18567686    -0.18275585    -0.04441314    0.21708561    -0.12338625    -0.12171247    0.21746562    -0.04638066    -0.18161504    0.18676257    0.03725427
   0.156    0.00747027    0.13234857    -0.16598186    -0.00021334    0.1661517    -0.13205709    -0.06102338    0.18063673    -0.08277833    -0.11473837    0.17411952    -0.02387511
   0.158    -0.01581201    0.09609274    -0.1276988    0.00850213    0.12073492    -0.10739307    -0.03277196    0.13423576    -0.07717717    -0.07102188    0.1353494    -0.03983941
   0.16    -0.06716824    0.09044495    -0.08923358    -0.01531581    0.10212854    -0.07067009    -0.04262871    0.10656082    -0.0470889    -0.06691489    0.10342708    -0.0201643
   0.162    -0.14167369    0.11723874    -0.07154244    -0.05537827    0.11942627    -0.04788583    -0.07802092    0.11534803    -0.02171686    -0.09657016    0.105218    0.00559149
   0.164    -0.22114279    0.16579219    -0.0871461    -0.08847077    0.16564284    -0.05849781    -0.11373997    0.15941495    -0.02770283    -0.13483528    0.14733703    0.00410875
   0.166    -0.27936413    0.21677061    -0.13513719    -0.09383423    0.22049963    -0.10675769    -0.12338052    0.21899885    -0.07584612    -0.15000047    0.21230386    -0.04313562
   0.168    -0.2916851    0.24943648    -0.2013657    -0.06175855    0.25892623    -0.17956725    -0.091565    0.26490816    -0.1553361    -0.12013097    0.26730121    -0.12900053
   0.17    -0.24514864    0.24961347    -0.26391637    0.00221238    0.26180535    -0.25202391    -0.02132715    0.27237402    -0.23856889    -0.04473444    0.28125396    -0.22363473
   0.172    -0.14489501    0.21528643    -0.30184603    0.0793757    0.22435947    -0.29839543    0.06693418    0.23305428    -0.29444179    0.05437983    0.2413562    -0.28999177
   0.174    -0.01388393    0.15754973    -0.30372479    0.14558522    0.1584223    -0.30369986    0.14468778    0.15929307    -0.3036715    0.14378869    0.16016205    -0.3036397
   0.176    0.114344    0.096358    -0.27245381    0.18147902    0.08738907    -0.27059475    0.18855216    0.07831712    -0.2684167    0.19540303    0.06915284    -0.26592221
   0.178    0.20725854    0.05258179    -0.22421633    0.18089412    0.03585173    -0.21822644    0.19138692    0.01893571    -0.21110463    0.20088702    0.00192147    -0.20288784
   0.18    0.24479015    0.03942649    -0.18176543    0.15373061    0.01840017    -0.17328396    0.1657439    -0.00284751    -0.16271793    0.17576336    -0.02406093    -0.15019448
   0.182    0.22609264    0.05668346    -0.16463677    0.12176294    0.03266043    -0.15716291    0.13768521    0.00792876    -0.14627902    0.15062006    -0.01697495    -0.13222126
   0.184    0.16891862    0.09031984    -0.18030782    0.10890502    0.059977    -0.17517452    0.13357599    0.02758437    -0.16405439    0.15368182    -0.00575099    -0.14732746
   0.186    0.10190968    0.1178857    -0.2201535    0.12995796    0.07384987    -0.21309642    0.16604909    0.02616223    -0.19550192    0.19392926    -0.0228191    -0.16824005
   0.188    0.05300812    0.11787529    -0.26225125    0.18278533    0.05269514    -0.24319821    0.22612193    -0.01604159    -0.20773089    0.25419679    -0.08369561    -0.1582431
   0.19    0.03877291    0.07944479    -0.28031779    0.24767564    -0.00871046    -0.23751085    0.28587679    -0.09609672    -0.17373549    0.29883957    -0.17499917    -0.09462206
   0.192    0.05894869    0.008494    -0.25541238    0.29475228    -0.09454143    -0.18250504    0.3112262    -0.18700794    -0.08919521    0.29290773    -0.25856859    0.01408586
   0.194    0.09836423    -0.07269633    -0.18562382    0.29682073    -0.17276106    -0.08822698    0.27928736    -0.2489879    0.02134358    0.2232174    -0.29085892    0.12796912
   0.196    0.1350878    -0.13269062    -0.08943849    0.24246314    -0.20814913    0.01300911    0.19218236    -0.24888453    0.11328656    0.10984204    -0.24810141    0.19466572
   0.198    0.15109137    -0.14268668    -0.00078514    0.14366583    -0.17838028    0.07879192    0.08011901    -0.1787082    0.14274769    0.00068779    -0.14360543    0.17840231
   0.2    0.14063163    -0.08857133    0.04296177    0.0341539    -0.08622273    0.07505993    -0.00885175    -0.06384787    0.08972452    -0.04980149    -0.02664358    0.08354952
   0.202    0.11260711    0.02148781    0.01574815    -0.04173989    0.03792923    -0.00703699    -0.02887968    0.04417617    -0.02793075    -0.00825731    0.03854963    -0.0413174
   0.204    0.08585339    0.1572577    -0.08535093    -0.04586249    0.14520806    -0.14365485    0.04228213    0.08847061    -0.15774896    0.11741441    0.00450632    -0.1232958
   0.206    0.07952243    0.27502631    -0.23624282    0.03777893    0.18622035    -0.28435025    0.19028316    0.03239944    -0.23318272    0.27635399    -0.13273307    -0.10060431
   0.208    0.10296021    0.3319526    -0.39200637    0.19443933    0.13091037    -0.37022771    0.36623685    -0.12156054    -0.20300357    0.39415673    -0.32627589    0.04397135
   0.21    0.14982967    0.30121207    -0.5014787    0.38146784    -0.01782637    -0.3572002    0.50409508    -0.32904148    -0.05615979    0.4054937    -0.49585249    0.26952707
   0.212    0.19943715    0.18237391    -0.52516826    0.54216813    -0.22282745    -0.23474693    0.54669321    -0.51949176    0.17001731    0.28492943    -0.56311675    0.49196779
   0.214    0.22505181    0.00292978    -0.44984995    0.62583637    -0.42489666    -0.03194805    0.46955121    -0.62435503    0.40312489    0.06089763    -0.48824298    0.62153137
   0.216    0.20582779    -0.19000777    -0.29415311    0.60640788    -0.56427162    0.19236921    0.29195575    -0.60565876    0.56540854    -0.19472773    -0.28975397    0.60490047
   0.218    0.13715183    -0.34521395    -0.10267372    0.49236918    -0.60300538    0.37187722    0.07001917    -0.47223091    0.60679713    -0.39744995    -0.03715928    0.4507078
   0.22    0.03467928    -0.42467891    0.06954602    0.32379216    -0.53925426    0.45847558    -0.12583212    -0.27593755    0.52612019    -0.4872773    0.18074732    0.22507668
   0.222    -0.07013435    -0.41651726    0.17657722    0.15733123    -0.40751333    0.44083066    -0.23955287    -0.08920684    0.37049369    -0.45461637    0.29680763    0.01895206
   0.224    -0.14159225    -0.3386819    0.1979093    0.0448284    -0.26447    0.34785368    -0.25201921    0.0263416    0.2129075    -0.34246425    0.29557956    -0.09640894
   0.226    -0.15385923    -0.23199176    0.1452908    0.01383632    -0.16606615    0.23551351    -0.18755952    0.0461088    0.11832673    -0.22377747    0.21767716    -0.10306675
   0.228    -0.10177674    -0.1449129    0.05741887    0.0577515    -0.1450852    0.16248671    -0.10156838    -0.0083067    0.11417789    -0.16501445    0.13631277    -0.04190728
   0.23    -0.00372893    -0.11563762    -0.01556333    0.13951544    -0.19848625    0.16500927    -0.05467688    -0.08112204    0.17913722    -0.1937167    0.11806987    0.01256967
   0.232    0.10490507    -0.15809344    -0.03182821    0.20743471    -0.28974476    0.24173835    -0.08500699    -0.10995737    0.25546698    -0.286077    0.18802019    -0.00539886
   0.234    0.18527273    -0.25712334    0.02577391    0.21676157    -0.36522111    0.35517232    -0.19097643    -0.05610448    0.27883567    -0.38055037    0.31710374    -0.11603201
   0.236    0.21013655    -0.37468519    0.14315982    0.14827756    -0.37766117    0.44899458    -0.33242495    0.07673636    0.21106619    -0.4105381    0.43820091    -0.28247779
   0.238    0.17437601    -0.46476772    0.28088158    0.01626666    -0.30685556    0.47370867    -0.44954447    0.24410689    0.05976385    -0.33953553    0.48239361    -0.43073229
   0.24    0.09657856    -0.4913785    0.39015026    -0.13745372    -0.16860656    0.40920861    -0.49094333    0.3820788    -0.12487956    -0.18080175    0.41629028    -0.49016216
   0.242    0.01106414    -0.44271522    0.43268593    -0.26105801    -0.00806931    0.27418292    -0.43789527    0.43806341    -0.27462455    0.00861949    0.26060476    -0.4324989
   0.244    -0.04633692    -0.33600263    0.39645508    -0.31458729    0.11978833    0.11801248    -0.31344894    0.39636287    -0.33698967    0.15664325    0.07993528    -0.28781848
   0.246    -0.05283225    -0.21099003    0.30088453    -0.28705052    0.17425722    -0.00138958    -0.17195711    0.28602242    -0.30148286    0.21300853    -0.05110052    -0.12842414
   0.248    -0.00751117    -0.11445423    0.18926248    -0.20146841    0.14703467    -0.04396629    -0.0736448    0.16689642    -0.20494374    0.17520185    -0.08750848    -0.02913006
   0.25    0.06910749    -0.08158794    0.1111578    -0.10548419    0.06636597    -0.00620589    -0.05592182    0.10031907    -0.11290935    0.08970082    -0.03805192    -0.02566165
   0.252    0.14445401    -0.12149656    0.10178523    -0.05117068    -0.0149799    0.0765824    -0.11493357    0.11838953    -0.08590101    0.02733191    0.03953548    -0.09439943
   0.254    0.18805191    -0.21261275    0.16665517    -0.07229529    -0.04306158    0.14591192    -0.2063845    0.20691604    -0.14735216    0.04499224    0.07043496    -0.16540546
   0.256    0.18427202    -0.3101458    0.27794486    -0.16860711    0.01247656    0.14711655    -0.26588105    0.31085675    -0.26956173    0.15345643    0.00523697    -0.16247697
   0.258    0.13820954    -0.36307789    0.38449314    -0.30406023    0.14308499    0.05579196    -0.2398902    0.36044407    -0.38552012    0.30847597    -0.1497198    -0.04869556
   0.26    0.07224713    -0.33444498    0.43189744    -0.42028405    0.30253751    -0.10839201    -0.11312542    0.3060756    -0.42173337    0.43089198    -0.33123865    0.14793854
   0.262    0.01498422    -0.21716496    0.38501799    -0.46029692    0.42490163    -0.28734259    0.08069463    0.14535563    -0.33645644    0.44665934    -0.44946706    0.34420449
   0.264    -0.01239529    -0.03912057    0.24396171    -0.39302527    0.45223046    -0.40804106    0.27056019    -0.07122047    -0.14440258    0.32701049    -0.43485317    0.44327427
   0.266    -0.00607356    0.14490799    0.0468921    -0.22851173    0.36052059    -0.41425904    0.37806026    -0.25978315    0.08510611    0.10804779    -0.27774409    0.38714109
   0.268    0.0187841    0.27195472    -0.14202032    -0.01714992    0.17278973    -0.29285962    0.3526424    -0.33983138    0.25706379    -0.1213779    -0.03929444    0.19187775
   0.27    0.03569997    0.2936211    -0.25542006    0.16743947    -0.04682612    -0.0829133    0.19649351    -0.27177855    0.29409588    -0.25909602    0.1736002    -0.05427094
   0.272    0.02058886    0.19455205    -0.24794833    0.25566903    -0.2162919    0.13707076    -0.03259925    -0.0778775    0.17400811    -0.23808398    0.25830144    -0.23093613
   0.274    -0.0346284    -0.00032258    -0.11421491    0.20889933    -0.26727245    0.27918773    -0.24257404    0.16379563    -0.05654594    -0.06053268    0.16708939    -0.24460228
   0.276    -0.11486131    -0.23275126    0.10748076    0.0353863    -0.17245999    0.2812988    -0.34408385    0.35053606    -0.29959908    0.19961224    -0.06694521    -0.07668197
   0.278    -0.18491036    -0.43013285    0.34742485    -0.21124655    0.04255643    0.13268332    -0.2875025    0.39807371    -0.44737953    0.42783156    -0.34243834    0.20434227
   0.28    -0.20217478    -0.5298684    0.52845414    -0.45074038    0.30794762    -0.12069263    -0.08398826    0.27654272    -0.42916927    0.5198313    -0.53543882    0.47373837
   0.282    -0.13415409    -0.50042197    0.59282578    -0.60510723    0.53560646    -0.39371672    0.19861487    0.02333043    -0.24212255    0.42819101    -0.55638805    0.60938742
   0.284    0.02645019    -0.35155385    0.52204605    -0.62664633    0.65215219    -0.59534431    0.46339291    -0.2729527    0.04806079    0.18289729    -0.39077033    0.54932089
   0.286    0.25556289    -0.13010056    0.34234142    -0.51432985    0.62584347    -0.66377054    0.62365159    -0.51020381    0.33676637    -0.123732    -0.10385075    0.31922275
   0.288    0.50355389    0.09707281    0.11387793    -0.31238884    0.47677493    -0.58907896    0.63703301    -0.61539869    0.52653927    -0.38016162    0.19225576    0.01665178
   0.29    0.71123786    0.26667417    -0.09202826    -0.09193047    0.26658627    -0.41426479    0.52002166    -0.57315478    0.56828732    -0.50591185    0.39234047    -0.23906608
   0.292    0.83000958    0.34054508    -0.21897932    0.07694946    0.07227149    -0.21473852    0.33713776    -0.42803074    0.4789233    -0.48505944    0.44586572    -0.36500486
   0.294    0.83826892    0.31744593    -0.24499831    0.15147834    -0.04492971    -0.06548334    0.17026416    -0.26040053    0.32813982    -0.36765576    0.37554957    -0.35114232
   0.296    0.74771892    0.23103896    -0.18829034    0.1306912    -0.06278441    -0.01007421    0.08213828    -0.14772407    0.20165882    -0.23968867    0.2588142    -0.25752697
   0.298    0.59721577    0.13519985    -0.09748259    0.05274329    -0.00420468    -0.04463681    0.09026293    -0.12938707    0.15919095    -0.17752769    0.18307643    -0.17543745
   0.3    0.43691001    0.08246015    -0.0305718    -0.02331907    0.07568249    -0.12308857    0.16243211    -0.19113605    0.20732021    -0.20992451    0.19877836    -0.17461185
   0.302    0.30932004    0.10382582    -0.03108962    -0.04348942    0.11549061    -0.18064605    0.23509363    -0.27560595    0.29978162    -0.30618763    0.29444425    -0.26524759
   0.304    0.23507866    0.19753693    -0.11090128    0.01834846    0.07518335    -0.16470373    0.24543628    -0.31307351    0.3640066    -0.39551801    0.40592642    -0.39467651
   0.306    0.20893161    0.33081708    -0.24626343    0.14995251    -0.04648246    -0.05920678    0.16206934    -0.25719428    0.34004007    -0.40665145    0.45384821    -0.47937704
   0.308    0.20707431    0.45366195    -0.3884165    0.30668732    -0.21194286    0.1082039    0.00012704    -0.1084526    0.21217561    -0.30689425    0.38858882    -0.45379235
   0.31    0.20202053    0.51914024    -0.48420234    0.43113443    -0.36192354    0.27916113    -0.18594608    0.08576864    0.01762024    -0.12034936    0.21857223    -0.3086111
   0.312    0.17800851    0.50225642    -0.49826421    0.47795001    -0.44197926    0.39153029    -0.32825569    0.25422819    -0.17187275    0.08388716    0.00684638    -0.09735566
   0.314    0.13984364    0.41005638    -0.42783895    0.43347817    -0.42681396    0.40803549    -0.37767574    0.33659642    -0.28596347    0.22721403    -0.16201556    0.0922186
   0.316    0.11109859    0.2790801    -0.30418067    0.32188367    -0.33175856    0.3335652    -0.32725965    0.31299525    -0.29111891    0.26216265    -0.22683069    0.18598228
   0.318    0.12242903    0.16115822    -0.18003838    0.19521545    -0.20637728    0.21329427    -0.21582417    0.21391492    -0.20760582    0.19702661    -0.1823949    0.16401163
   0.32    0.19530246    0.10303971    -0.10820104    0.11150893    -0.11290673    0.11237049    -0.1099094    0.10556562    -0.09941355    0.09155857    -0.08213524    0.07130498
   0.322    0.32867318    0.1277166    -0.11970661    0.11002026    -0.09879321    0.08618267    -0.07236524    0.05753442    -0.0418979    0.02567465    -0.00909185    -0.00761827
   0.324    0.49504526    0.2246837    -0.2104775    0.19391568    -0.1751836    0.1544909    -0.13206917    0.10816936    -0.08305893    0.05701893    -0.03034079    0.00332307
   0.326    0.64836606    0.35298539    -0.34183819    0.32771912    -0.31075093    0.29108114    -0.26888076    0.24434279    -0.21768055    0.18912585    -0.15892693    0.12734634
   0.328    0.7409838    0.45605365    -0.45490745    0.4507997    -0.44375715    0.43382564    -0.42106982    0.40557274    -0.3874353    0.36677556    -0.34372803    0.31844275
   0.33    0.74274525    0.48287141    -0.49339379    0.5016261    -0.50753013    0.51107848    -0.51225467    0.51105324    -0.50747978    0.50155087    -0.49329403    0.48274758
   0.332    0.65405156    0.40758957    -0.426002    0.44309903    -0.45882785    0.4731399    -0.48599099    0.49734144    -0.5071562    0.51540496    -0.52206225    0.52710752
   0.334    0.50695935    0.24027772    -0.25976992    0.27878168    -0.29727784    0.31522419    -0.33258755    0.34933579    -0.36543795    0.38086425    -0.39558615    0.40957642
   0.336    0.35331939    0.02477159    -0.03913281    0.05345777    -0.06773318    0.08194584    -0.09608255    0.11013023    -0.12407585    0.1379065    -0.15160935    0.16517172
